#catalogue_i	 catalogue_j     ell_i   ell_j	s_i		s_j		 Cov^-1_ij    
pre-recon pre-recon 0 4 42.500000 112.500000 7.642049e+03
pre-recon pre-recon 0 4 42.500000 117.500000 -4.036584e+03
pre-recon pre-recon 0 4 42.500000 122.500000 -2.038062e+03
pre-recon pre-recon 0 4 42.500000 127.500000 3.664307e+03
pre-recon pre-recon 0 4 42.500000 132.500000 -2.899031e+03
pre-recon pre-recon 0 4 42.500000 137.500000 -8.809275e+01
pre-recon pre-recon 0 4 42.500000 142.500000 -8.604851e+03
pre-recon pre-recon 0 4 42.500000 147.500000 5.463250e+03
pre-recon pre-recon 0 4 42.500000 152.500000 -4.643188e+03
pre-recon pre-recon 0 4 42.500000 157.500000 5.818279e+03
pre-recon pre-recon 0 0 47.500000 22.500000 -4.613752e+02
pre-recon pre-recon 0 0 47.500000 27.500000 -1.804915e+04
pre-recon pre-recon 0 0 47.500000 32.500000 -5.790213e+03
pre-recon pre-recon 0 0 47.500000 37.500000 -1.891633e+04
pre-recon pre-recon 0 0 47.500000 42.500000 -2.263299e+04
pre-recon pre-recon 0 0 47.500000 47.500000 2.746352e+05
pre-recon pre-recon 0 0 47.500000 52.500000 -4.038273e+04
pre-recon pre-recon 0 0 47.500000 57.500000 -2.518684e+04
pre-recon pre-recon 0 0 47.500000 62.500000 3.682257e+03
pre-recon pre-recon 0 0 47.500000 67.500000 7.227386e+03
pre-recon pre-recon 0 0 47.500000 72.500000 -6.381540e+03
pre-recon pre-recon 0 0 47.500000 77.500000 1.535986e+03
pre-recon pre-recon 0 0 47.500000 82.500000 -2.129133e+04
pre-recon pre-recon 0 0 47.500000 87.500000 1.525988e+04
pre-recon pre-recon 0 0 47.500000 92.500000 -1.863417e+04
pre-recon pre-recon 0 0 47.500000 97.500000 -1.163659e+04
pre-recon pre-recon 0 0 47.500000 102.500000 -3.419409e+04
pre-recon pre-recon 0 0 47.500000 107.500000 -2.159517e+03
pre-recon pre-recon 0 0 47.500000 112.500000 8.621107e+03
pre-recon pre-recon 0 0 47.500000 117.500000 2.859478e+03
pre-recon pre-recon 0 0 47.500000 122.500000 3.578125e+03
pre-recon pre-recon 0 0 47.500000 127.500000 -2.453395e+04
pre-recon pre-recon 0 0 47.500000 132.500000 3.342077e+04
pre-recon pre-recon 0 0 47.500000 137.500000 -2.780436e+04
pre-recon pre-recon 0 0 47.500000 142.500000 4.473866e+04
pre-recon pre-recon 0 0 47.500000 147.500000 -2.377218e+04
pre-recon pre-recon 0 0 47.500000 152.500000 -3.236671e+04
pre-recon pre-recon 0 0 47.500000 157.500000 -3.386283e+04
pre-recon pre-recon 0 2 47.500000 22.500000 3.552815e+03
pre-recon pre-recon 0 2 47.500000 27.500000 -2.966135e+03
pre-recon pre-recon 0 2 47.500000 32.500000 -4.243904e+03
pre-recon pre-recon 0 2 47.500000 37.500000 1.434481e+03
pre-recon pre-recon 0 2 47.500000 42.500000 -1.661013e+03
pre-recon pre-recon 0 2 47.500000 47.500000 4.953499e+03
pre-recon pre-recon 0 2 47.500000 52.500000 3.161023e+03
pre-recon pre-recon 0 2 47.500000 57.500000 -4.238382e+03
pre-recon pre-recon 0 2 47.500000 62.500000 7.779483e+03
pre-recon pre-recon 0 2 47.500000 67.500000 -4.255079e+03
pre-recon pre-recon 0 2 47.500000 72.500000 -1.679444e+03
pre-recon pre-recon 0 2 47.500000 77.500000 1.331009e+04
pre-recon pre-recon 0 2 47.500000 82.500000 -8.871406e+03
pre-recon pre-recon 0 2 47.500000 87.500000 1.164110e+04
pre-recon pre-recon 0 2 47.500000 92.500000 1.209536e+01
pre-recon pre-recon 0 2 47.500000 97.500000 -1.999363e+03
pre-recon pre-recon 0 2 47.500000 102.500000 -7.558414e+03
pre-recon pre-recon 0 2 47.500000 107.500000 3.894126e+03
pre-recon pre-recon 0 2 47.500000 112.500000 4.423320e+03
pre-recon pre-recon 0 2 47.500000 117.500000 -9.395292e+03
pre-recon pre-recon 0 2 47.500000 122.500000 -5.084878e+03
pre-recon pre-recon 0 2 47.500000 127.500000 -1.374723e+04
pre-recon pre-recon 0 2 47.500000 132.500000 1.870392e+04
pre-recon pre-recon 0 2 47.500000 137.500000 -7.375116e+03
pre-recon pre-recon 0 2 47.500000 142.500000 6.667498e+03
pre-recon pre-recon 0 2 47.500000 147.500000 9.716038e+03
pre-recon pre-recon 0 2 47.500000 152.500000 4.967298e+03
pre-recon pre-recon 0 2 47.500000 157.500000 -2.103044e+03
pre-recon pre-recon 0 4 47.500000 22.500000 -1.360163e+03
pre-recon pre-recon 0 4 47.500000 27.500000 9.430844e+02
pre-recon pre-recon 0 4 47.500000 32.500000 -1.735744e+03
pre-recon pre-recon 0 4 47.500000 37.500000 1.809885e+03
pre-recon pre-recon 0 4 47.500000 42.500000 -2.243603e+02
pre-recon pre-recon 0 4 47.500000 47.500000 -1.675979e+03
pre-recon pre-recon 0 4 47.500000 52.500000 2.496845e+03
pre-recon pre-recon 0 4 47.500000 57.500000 -8.501796e+02
pre-recon pre-recon 0 4 47.500000 62.500000 -4.481515e+03
pre-recon pre-recon 0 4 47.500000 67.500000 4.571846e+03
pre-recon pre-recon 0 4 47.500000 72.500000 1.282863e+03
pre-recon pre-recon 0 4 47.500000 77.500000 4.838959e+03
pre-recon pre-recon 0 4 47.500000 82.500000 -4.974799e+02
pre-recon pre-recon 0 4 47.500000 87.500000 3.793367e+03
pre-recon pre-recon 0 4 47.500000 92.500000 5.236393e+03
pre-recon pre-recon 0 4 47.500000 97.500000 -5.333292e+03
pre-recon pre-recon 0 4 47.500000 102.500000 9.391477e+03
pre-recon pre-recon 0 4 47.500000 107.500000 -3.356887e+03
pre-recon pre-recon 0 4 47.500000 112.500000 6.469558e+03
pre-recon pre-recon 0 4 47.500000 117.500000 -1.416942e+04
pre-recon pre-recon 0 4 47.500000 122.500000 -1.205819e+04
pre-recon pre-recon 0 4 47.500000 127.500000 1.340688e+04
pre-recon pre-recon 0 4 47.500000 132.500000 4.009715e+03
pre-recon pre-recon 0 4 47.500000 137.500000 5.626646e+03
pre-recon pre-recon 0 4 47.500000 142.500000 5.514809e+03
pre-recon pre-recon 0 4 47.500000 147.500000 -1.041565e+03
pre-recon pre-recon 0 4 47.500000 152.500000 -6.626157e+03
pre-recon pre-recon 0 4 47.500000 157.500000 1.284834e+04
pre-recon pre-recon 0 0 52.500000 22.500000 -4.200609e+03
pre-recon pre-recon 0 0 52.500000 27.500000 -7.599526e+02
pre-recon pre-recon 0 0 52.500000 32.500000 -1.232855e+04
pre-recon pre-recon 0 0 52.500000 37.500000 -1.010592e+04
pre-recon pre-recon 0 0 52.500000 42.500000 -1.499168e+04
pre-recon pre-recon 0 0 52.500000 47.500000 -4.038273e+04
pre-recon pre-recon 0 0 52.500000 52.500000 3.219265e+05
pre-recon pre-recon 0 0 52.500000 57.500000 -3.957415e+04
pre-recon pre-recon 0 0 52.500000 62.500000 -2.455646e+04
pre-recon pre-recon 0 0 52.500000 67.500000 -3.365103e+04
pre-recon pre-recon 0 0 52.500000 72.500000 -1.097075e+04
pre-recon pre-recon 0 0 52.500000 77.500000 -3.562286e+04
pre-recon pre-recon 0 0 52.500000 82.500000 3.722366e+02
pre-recon pre-recon 0 0 52.500000 87.500000 -1.502792e+04
pre-recon pre-recon 0 0 52.500000 92.500000 2.699200e+04
pre-recon pre-recon 0 0 52.500000 97.500000 -1.276991e+03
pre-recon pre-recon 0 0 52.500000 102.500000 -1.955838e+03
pre-recon pre-recon 0 0 52.500000 107.500000 1.444938e+04
pre-recon pre-recon 0 0 52.500000 112.500000 1.082501e+04
pre-recon pre-recon 0 0 52.500000 117.500000 -1.612547e+04
pre-recon pre-recon 0 0 52.500000 122.500000 -2.405234e+04
pre-recon pre-recon 0 0 52.500000 127.500000 1.782531e+04
pre-recon pre-recon 0 0 52.500000 132.500000 1.399560e+04
pre-recon pre-recon 0 0 52.500000 137.500000 8.013256e+03
pre-recon pre-recon 0 0 52.500000 142.500000 5.206977e+04
pre-recon pre-recon 0 0 52.500000 147.500000 6.019266e+03
pre-recon pre-recon 0 0 52.500000 152.500000 -1.317101e+04
pre-recon pre-recon 0 0 52.500000 157.500000 1.910241e+04
pre-recon pre-recon 0 2 52.500000 22.500000 2.871536e+03
pre-recon pre-recon 0 2 52.500000 27.500000 2.591157e+02
pre-recon pre-recon 0 2 52.500000 32.500000 1.968306e+03
pre-recon pre-recon 0 2 52.500000 37.500000 2.883022e+03
pre-recon pre-recon 0 2 52.500000 42.500000 -3.920267e+03
pre-recon pre-recon 0 2 52.500000 47.500000 6.436553e+02
pre-recon pre-recon 0 2 52.500000 52.500000 9.212558e+03
pre-recon pre-recon 0 2 52.500000 57.500000 4.052413e+02
pre-recon pre-recon 0 2 52.500000 62.500000 -2.378355e+02
pre-recon pre-recon 0 2 52.500000 67.500000 4.226072e+03
pre-recon pre-recon 0 2 52.500000 72.500000 4.530506e+03
pre-recon pre-recon 0 2 52.500000 77.500000 -6.525615e+02
pre-recon pre-recon 0 2 52.500000 82.500000 9.384149e+02
pre-recon pre-recon 0 2 52.500000 87.500000 2.904040e+03
pre-recon pre-recon 0 2 52.500000 92.500000 1.471178e+04
pre-recon pre-recon 0 2 52.500000 97.500000 -1.742575e+04
pre-recon pre-recon 0 2 52.500000 102.500000 3.817142e+03
pre-recon pre-recon 0 2 52.500000 107.500000 -4.525583e+03
pre-recon pre-recon 0 2 52.500000 112.500000 -1.130704e+03
pre-recon pre-recon 0 2 52.500000 117.500000 -1.033068e+04
pre-recon pre-recon 0 2 52.500000 122.500000 3.408051e+03
pre-recon pre-recon 0 2 52.500000 127.500000 9.672233e+03
pre-recon pre-recon 0 2 52.500000 132.500000 3.181117e+03
pre-recon pre-recon 0 2 52.500000 137.500000 -1.897557e+04
pre-recon pre-recon 0 2 52.500000 142.500000 -1.317402e+04
pre-recon pre-recon 0 2 52.500000 147.500000 1.127808e+04
pre-recon pre-recon 0 2 52.500000 152.500000 1.710527e+04
pre-recon pre-recon 0 2 52.500000 157.500000 4.258174e+02
pre-recon pre-recon 0 4 52.500000 22.500000 -2.113738e+03
pre-recon pre-recon 0 4 52.500000 27.500000 5.986048e+03
pre-recon pre-recon 0 4 52.500000 32.500000 1.304964e+03
pre-recon pre-recon 0 4 52.500000 37.500000 1.537168e+03
pre-recon pre-recon 0 4 52.500000 42.500000 1.324426e+03
pre-recon pre-recon 0 4 52.500000 47.500000 5.383657e+03
pre-recon pre-recon 0 4 52.500000 52.500000 -2.296359e+03
pre-recon pre-recon 0 4 52.500000 57.500000 -6.456837e+03
pre-recon pre-recon 0 4 52.500000 62.500000 -6.557175e+02
pre-recon pre-recon 0 4 52.500000 67.500000 -3.036268e+03
pre-recon pre-recon 0 4 52.500000 72.500000 -4.176761e+03
pre-recon pre-recon 0 4 52.500000 77.500000 4.481644e+03
pre-recon pre-recon 0 4 52.500000 82.500000 -8.961667e+03
pre-recon pre-recon 0 4 52.500000 87.500000 5.178995e+03
pre-recon pre-recon 0 4 52.500000 92.500000 3.717037e+03
pre-recon pre-recon 0 4 52.500000 97.500000 -4.402152e+03
pre-recon pre-recon 0 4 52.500000 102.500000 -1.127681e+04
pre-recon pre-recon 0 4 52.500000 107.500000 -1.452142e+03
pre-recon pre-recon 0 4 52.500000 112.500000 -7.632595e+02
pre-recon pre-recon 0 4 52.500000 117.500000 2.097531e+03
pre-recon pre-recon 0 4 52.500000 122.500000 -1.151882e+03
pre-recon pre-recon 0 4 52.500000 127.500000 1.873897e+04
pre-recon pre-recon 0 4 52.500000 132.500000 -7.539690e+03
pre-recon pre-recon 0 4 52.500000 137.500000 -1.319998e+04
pre-recon pre-recon 0 4 52.500000 142.500000 3.214905e+02
pre-recon pre-recon 0 4 52.500000 147.500000 6.703783e+03
pre-recon pre-recon 0 4 52.500000 152.500000 -8.373273e+03
pre-recon pre-recon 0 4 52.500000 157.500000 8.940060e+03
pre-recon pre-recon 0 0 57.500000 22.500000 -7.594023e+03
pre-recon pre-recon 0 0 57.500000 27.500000 -4.967569e+03
pre-recon pre-recon 0 0 57.500000 32.500000 -3.933045e+03
pre-recon pre-recon 0 0 57.500000 37.500000 -1.863440e+03
pre-recon pre-recon 0 0 57.500000 42.500000 -1.687574e+04
pre-recon pre-recon 0 0 57.500000 47.500000 -2.518684e+04
pre-recon pre-recon 0 0 57.500000 52.500000 -3.957415e+04
pre-recon pre-recon 0 0 57.500000 57.500000 4.097299e+05
pre-recon pre-recon 0 0 57.500000 62.500000 -2.742927e+04
pre-recon pre-recon 0 0 57.500000 67.500000 -4.121733e+04
pre-recon pre-recon 0 0 57.500000 72.500000 -7.241898e+03
pre-recon pre-recon 0 0 57.500000 77.500000 -4.287274e+04
pre-recon pre-recon 0 0 57.500000 82.500000 1.457942e+04
pre-recon pre-recon 0 0 57.500000 87.500000 1.916647e+04
pre-recon pre-recon 0 0 57.500000 92.500000 -2.136371e+04
pre-recon pre-recon 0 0 57.500000 97.500000 -5.050128e+03
pre-recon pre-recon 0 0 57.500000 102.500000 -6.193589e+03
pre-recon pre-recon 0 0 57.500000 107.500000 -1.181800e+04
pre-recon pre-recon 0 0 57.500000 112.500000 -1.122562e+04
pre-recon pre-recon 0 0 57.500000 117.500000 -1.643257e+04
pre-recon pre-recon 0 0 57.500000 122.500000 -5.442977e+03
pre-recon pre-recon 0 0 57.500000 127.500000 5.972291e+04
pre-recon pre-recon 0 0 57.500000 132.500000 -2.141769e+03
pre-recon pre-recon 0 0 57.500000 137.500000 1.233607e+04
pre-recon pre-recon 0 0 57.500000 142.500000 2.180598e+04
pre-recon pre-recon 0 0 57.500000 147.500000 -4.975656e+04
pre-recon pre-recon 0 0 57.500000 152.500000 1.788112e+04
pre-recon pre-recon 0 0 57.500000 157.500000 5.600815e+04
pre-recon pre-recon 0 2 57.500000 22.500000 -1.179901e+03
pre-recon pre-recon 0 2 57.500000 27.500000 1.099029e+03
pre-recon pre-recon 0 2 57.500000 32.500000 -1.037960e+03
pre-recon pre-recon 0 2 57.500000 37.500000 2.405725e+03
pre-recon pre-recon 0 2 57.500000 42.500000 2.975113e+03
pre-recon pre-recon 0 2 57.500000 47.500000 7.516300e+03
pre-recon pre-recon 0 2 57.500000 52.500000 -4.640618e+03
pre-recon pre-recon 0 2 57.500000 57.500000 -5.075239e+03
pre-recon pre-recon 0 2 57.500000 62.500000 -1.204579e+04
pre-recon pre-recon 0 2 57.500000 67.500000 -4.399149e+03
pre-recon pre-recon 0 2 57.500000 72.500000 5.713658e+03
pre-recon pre-recon 0 2 57.500000 77.500000 3.473047e+03
pre-recon pre-recon 0 2 57.500000 82.500000 3.081603e+03
pre-recon pre-recon 0 2 57.500000 87.500000 1.479406e+04
pre-recon pre-recon 0 2 57.500000 92.500000 -5.364591e+03
pre-recon pre-recon 0 2 57.500000 97.500000 5.621224e+03
pre-recon pre-recon 0 2 57.500000 102.500000 -7.578753e+03
pre-recon pre-recon 0 2 57.500000 107.500000 9.689115e+03
pre-recon pre-recon 0 2 57.500000 112.500000 6.961463e+03
pre-recon pre-recon 0 2 57.500000 117.500000 -9.619008e+02
pre-recon pre-recon 0 2 57.500000 122.500000 1.301918e+04
pre-recon pre-recon 0 2 57.500000 127.500000 1.736217e+03
pre-recon pre-recon 0 2 57.500000 132.500000 -7.185343e+03
pre-recon pre-recon 0 2 57.500000 137.500000 2.852979e+03
pre-recon pre-recon 0 2 57.500000 142.500000 -2.998496e+03
pre-recon pre-recon 0 2 57.500000 147.500000 7.721802e+02
pre-recon pre-recon 0 2 57.500000 152.500000 -7.889365e+03
pre-recon pre-recon 0 2 57.500000 157.500000 -1.185161e+04
pre-recon pre-recon 0 4 57.500000 22.500000 -3.000582e+02
pre-recon pre-recon 0 4 57.500000 27.500000 -2.797803e+03
pre-recon pre-recon 0 4 57.500000 32.500000 1.276615e+02
pre-recon pre-recon 0 4 57.500000 37.500000 1.724919e+03
pre-recon pre-recon 0 4 57.500000 42.500000 -8.528728e+02
pre-recon pre-recon 0 4 57.500000 47.500000 -1.663314e+03
pre-recon pre-recon 0 4 57.500000 52.500000 -3.989916e+02
pre-recon pre-recon 0 4 57.500000 57.500000 2.380907e+03
pre-recon pre-recon 0 4 57.500000 62.500000 4.338193e+02
pre-recon pre-recon 0 4 57.500000 67.500000 3.012555e+03
pre-recon pre-recon 0 4 57.500000 72.500000 -4.475790e+03
pre-recon pre-recon 0 4 57.500000 77.500000 -5.886707e+03
pre-recon pre-recon 0 4 57.500000 82.500000 3.252677e+03
pre-recon pre-recon 0 4 57.500000 87.500000 9.539613e+03
pre-recon pre-recon 0 4 57.500000 92.500000 -2.717408e+03
pre-recon pre-recon 0 4 57.500000 97.500000 1.030509e+03
pre-recon pre-recon 0 4 57.500000 102.500000 1.129898e+04
pre-recon pre-recon 0 4 57.500000 107.500000 8.584945e+03
pre-recon pre-recon 0 4 57.500000 112.500000 -1.004733e+04
pre-recon pre-recon 0 4 57.500000 117.500000 1.217639e+03
pre-recon pre-recon 0 4 57.500000 122.500000 1.362491e+04
pre-recon pre-recon 0 4 57.500000 127.500000 1.588626e+03
pre-recon pre-recon 0 4 57.500000 132.500000 6.201147e+03
pre-recon pre-recon 0 4 57.500000 137.500000 1.276162e+04
pre-recon pre-recon 0 4 57.500000 142.500000 -7.382383e+03
pre-recon pre-recon 0 4 57.500000 147.500000 -9.076292e+03
pre-recon pre-recon 0 4 57.500000 152.500000 -7.991565e+03
pre-recon pre-recon 0 4 57.500000 157.500000 -5.223181e+03
pre-recon pre-recon 0 0 62.500000 22.500000 5.170295e+02
pre-recon pre-recon 0 0 62.500000 27.500000 -1.343698e+03
pre-recon pre-recon 0 0 62.500000 32.500000 3.151681e+03
pre-recon pre-recon 0 0 62.500000 37.500000 -1.312717e+04
pre-recon pre-recon 0 0 62.500000 42.500000 -1.064989e+04
pre-recon pre-recon 0 0 62.500000 47.500000 3.682257e+03
pre-recon pre-recon 0 0 62.500000 52.500000 -2.455646e+04
pre-recon pre-recon 0 0 62.500000 57.500000 -2.742927e+04
pre-recon pre-recon 0 0 62.500000 62.500000 4.080394e+05
pre-recon pre-recon 0 0 62.500000 67.500000 -4.310651e+04
pre-recon pre-recon 0 0 62.500000 72.500000 -2.738323e+04
pre-recon pre-recon 0 0 62.500000 77.500000 -7.279592e+03
pre-recon pre-recon 0 0 62.500000 82.500000 -4.919412e+04
pre-recon pre-recon 0 0 62.500000 87.500000 -9.023310e+03
pre-recon pre-recon 0 0 62.500000 92.500000 -2.111768e+04
pre-recon pre-recon 0 0 62.500000 97.500000 9.223376e+03
pre-recon pre-recon 0 0 62.500000 102.500000 -1.680960e+04
pre-recon pre-recon 0 0 62.500000 107.500000 9.556860e+03
pre-recon pre-recon 0 0 62.500000 112.500000 1.781612e+04
pre-recon pre-recon 0 0 62.500000 117.500000 1.012539e+04
pre-recon pre-recon 0 0 62.500000 122.500000 -3.710248e+03
pre-recon pre-recon 0 0 62.500000 127.500000 -2.128695e+04
pre-recon pre-recon 0 0 62.500000 132.500000 2.937816e+04
pre-recon pre-recon 0 0 62.500000 137.500000 3.419699e+04
pre-recon pre-recon 0 0 62.500000 142.500000 -1.063398e+04
pre-recon pre-recon 0 0 62.500000 147.500000 2.105331e+04
pre-recon pre-recon 0 0 62.500000 152.500000 1.495336e+04
pre-recon pre-recon 0 0 62.500000 157.500000 -2.202490e+04
pre-recon pre-recon 0 2 62.500000 22.500000 2.442593e+03
pre-recon pre-recon 0 2 62.500000 27.500000 2.649637e+03
pre-recon pre-recon 0 2 62.500000 32.500000 1.599965e+03
pre-recon pre-recon 0 2 62.500000 37.500000 -8.286956e+03
pre-recon pre-recon 0 2 62.500000 42.500000 2.614456e+03
pre-recon pre-recon 0 2 62.500000 47.500000 3.076879e+03
pre-recon pre-recon 0 2 62.500000 52.500000 -3.041256e+03
pre-recon pre-recon 0 2 62.500000 57.500000 4.711700e+03
pre-recon pre-recon 0 2 62.500000 62.500000 -1.559034e+03
pre-recon pre-recon 0 2 62.500000 67.500000 7.584393e+03
pre-recon pre-recon 0 2 62.500000 72.500000 -4.866143e+03
pre-recon pre-recon 0 2 62.500000 77.500000 -6.840841e+02
pre-recon pre-recon 0 2 62.500000 82.500000 2.317767e+03
pre-recon pre-recon 0 2 62.500000 87.500000 -3.463906e+03
pre-recon pre-recon 0 2 62.500000 92.500000 2.564523e+03
pre-recon pre-recon 0 2 62.500000 97.500000 4.923274e+03
pre-recon pre-recon 0 2 62.500000 102.500000 8.322740e+03
pre-recon pre-recon 0 2 62.500000 107.500000 -1.041324e+04
pre-recon pre-recon 0 2 62.500000 112.500000 5.484789e+03
pre-recon pre-recon 0 2 62.500000 117.500000 -1.979959e+03
pre-recon pre-recon 0 2 62.500000 122.500000 2.109357e+04
pre-recon pre-recon 0 2 62.500000 127.500000 6.874526e+02
pre-recon pre-recon 0 2 62.500000 132.500000 4.248235e+03
pre-recon pre-recon 0 2 62.500000 137.500000 -2.503578e+03
pre-recon pre-recon 0 2 62.500000 142.500000 6.979691e+03
pre-recon pre-recon 0 2 62.500000 147.500000 2.087308e+04
pre-recon pre-recon 0 2 62.500000 152.500000 -6.326773e+03
pre-recon pre-recon 0 2 62.500000 157.500000 -3.205444e+04
pre-recon pre-recon 0 4 62.500000 22.500000 -5.511188e+02
pre-recon pre-recon 0 4 62.500000 27.500000 9.962890e+02
pre-recon pre-recon 0 4 62.500000 32.500000 -1.293140e+03
pre-recon pre-recon 0 4 62.500000 37.500000 -6.850962e+02
pre-recon pre-recon 0 4 62.500000 42.500000 5.224039e+03
pre-recon pre-recon 0 4 62.500000 47.500000 4.478114e+03
pre-recon pre-recon 0 4 62.500000 52.500000 -6.760726e+02
pre-recon pre-recon 0 4 62.500000 57.500000 1.646352e+02
pre-recon pre-recon 0 4 62.500000 62.500000 -6.939121e+03
pre-recon pre-recon 0 4 62.500000 67.500000 2.775740e+03
pre-recon pre-recon 0 4 62.500000 72.500000 -2.694975e+03
pre-recon pre-recon 0 4 62.500000 77.500000 3.443113e+03
pre-recon pre-recon 0 4 62.500000 82.500000 -1.292790e+02
pre-recon pre-recon 0 4 62.500000 87.500000 -5.154229e+03
pre-recon pre-recon 0 4 62.500000 92.500000 -6.993089e+03
pre-recon pre-recon 0 4 62.500000 97.500000 -3.250300e+03
pre-recon pre-recon 0 4 62.500000 102.500000 1.072002e+04
pre-recon pre-recon 0 4 62.500000 107.500000 -2.903876e+03
pre-recon pre-recon 0 4 62.500000 112.500000 -1.162606e+04
pre-recon pre-recon 0 4 62.500000 117.500000 1.454929e+04
pre-recon pre-recon 0 4 62.500000 122.500000 1.056705e+02
pre-recon pre-recon 0 4 62.500000 127.500000 1.065317e+04
pre-recon pre-recon 0 4 62.500000 132.500000 4.067793e+03
pre-recon pre-recon 0 4 62.500000 137.500000 1.134361e+04
pre-recon pre-recon 0 4 62.500000 142.500000 -1.117693e+04
pre-recon pre-recon 0 4 62.500000 147.500000 -9.087399e+03
pre-recon pre-recon 0 4 62.500000 152.500000 5.010551e+03
pre-recon pre-recon 0 4 62.500000 157.500000 -2.230485e+03
pre-recon pre-recon 0 0 67.500000 22.500000 2.604918e+03
pre-recon pre-recon 0 0 67.500000 27.500000 -1.559041e+04
pre-recon pre-recon 0 0 67.500000 32.500000 2.430532e+03
pre-recon pre-recon 0 0 67.500000 37.500000 8.058714e+03
pre-recon pre-recon 0 0 67.500000 42.500000 -2.367544e+04
pre-recon pre-recon 0 0 67.500000 47.500000 7.227386e+03
pre-recon pre-recon 0 0 67.500000 52.500000 -3.365103e+04
pre-recon pre-recon 0 0 67.500000 57.500000 -4.121733e+04
pre-recon pre-recon 0 0 67.500000 62.500000 -4.310651e+04
pre-recon pre-recon 0 0 67.500000 67.500000 5.069420e+05
pre-recon pre-recon 0 0 67.500000 72.500000 -2.306576e+04
pre-recon pre-recon 0 0 67.500000 77.500000 -1.438359e+04
pre-recon pre-recon 0 0 67.500000 82.500000 -2.773386e+04
pre-recon pre-recon 0 0 67.500000 87.500000 -3.834599e+04
pre-recon pre-recon 0 0 67.500000 92.500000 -8.126650e+03
pre-recon pre-recon 0 0 67.500000 97.500000 -1.440724e+04
pre-recon pre-recon 0 0 67.500000 102.500000 6.274682e+03
pre-recon pre-recon 0 0 67.500000 107.500000 -1.421438e+04
pre-recon pre-recon 0 0 67.500000 112.500000 -1.699784e+04
pre-recon pre-recon 0 0 67.500000 117.500000 -5.333531e+04
pre-recon pre-recon 0 0 67.500000 122.500000 1.121504e+03
