#catalogue_i	 catalogue_j     ell_i   ell_j	s_i		s_j		 Covij    
pre-recon pre-recon 0 4 42.500000 122.500000 9.949346e-08
pre-recon pre-recon 0 4 42.500000 127.500000 -1.506045e-07
pre-recon pre-recon 0 4 42.500000 132.500000 2.883941e-08
pre-recon pre-recon 0 4 42.500000 137.500000 1.196445e-07
pre-recon pre-recon 0 4 42.500000 142.500000 1.900085e-07
pre-recon pre-recon 0 4 42.500000 147.500000 -4.412720e-08
pre-recon pre-recon 0 4 42.500000 152.500000 -9.702358e-10
pre-recon pre-recon 0 4 42.500000 157.500000 -7.771284e-08
pre-recon pre-recon 0 0 47.500000 22.500000 2.168557e-07
pre-recon pre-recon 0 0 47.500000 27.500000 1.046498e-06
pre-recon pre-recon 0 0 47.500000 32.500000 3.555382e-07
pre-recon pre-recon 0 0 47.500000 37.500000 6.029740e-07
pre-recon pre-recon 0 0 47.500000 42.500000 6.770511e-07
pre-recon pre-recon 0 0 47.500000 47.500000 3.943392e-06
pre-recon pre-recon 0 0 47.500000 52.500000 7.147573e-07
pre-recon pre-recon 0 0 47.500000 57.500000 3.932528e-07
pre-recon pre-recon 0 0 47.500000 62.500000 1.166361e-07
pre-recon pre-recon 0 0 47.500000 67.500000 8.663678e-08
pre-recon pre-recon 0 0 47.500000 72.500000 1.098632e-07
pre-recon pre-recon 0 0 47.500000 77.500000 1.539412e-07
pre-recon pre-recon 0 0 47.500000 82.500000 1.426096e-07
pre-recon pre-recon 0 0 47.500000 87.500000 1.913096e-08
pre-recon pre-recon 0 0 47.500000 92.500000 1.249250e-07
pre-recon pre-recon 0 0 47.500000 97.500000 6.906130e-08
pre-recon pre-recon 0 0 47.500000 102.500000 1.365317e-07
pre-recon pre-recon 0 0 47.500000 107.500000 2.969433e-08
pre-recon pre-recon 0 0 47.500000 112.500000 1.576524e-08
pre-recon pre-recon 0 0 47.500000 117.500000 3.450513e-08
pre-recon pre-recon 0 0 47.500000 122.500000 1.174074e-08
pre-recon pre-recon 0 0 47.500000 127.500000 7.300763e-08
pre-recon pre-recon 0 0 47.500000 132.500000 -7.453128e-08
pre-recon pre-recon 0 0 47.500000 137.500000 7.480347e-08
pre-recon pre-recon 0 0 47.500000 142.500000 -9.302740e-08
pre-recon pre-recon 0 0 47.500000 147.500000 2.801177e-08
pre-recon pre-recon 0 0 47.500000 152.500000 2.829504e-08
pre-recon pre-recon 0 0 47.500000 157.500000 3.975953e-08
pre-recon pre-recon 0 2 47.500000 22.500000 -1.099509e-06
pre-recon pre-recon 0 2 47.500000 27.500000 5.148770e-07
pre-recon pre-recon 0 2 47.500000 32.500000 5.238575e-07
pre-recon pre-recon 0 2 47.500000 37.500000 -1.123623e-07
pre-recon pre-recon 0 2 47.500000 42.500000 4.858626e-08
pre-recon pre-recon 0 2 47.500000 47.500000 -4.160907e-07
pre-recon pre-recon 0 2 47.500000 52.500000 -3.334964e-07
pre-recon pre-recon 0 2 47.500000 57.500000 1.344624e-07
pre-recon pre-recon 0 2 47.500000 62.500000 -3.523652e-07
pre-recon pre-recon 0 2 47.500000 67.500000 4.428666e-09
pre-recon pre-recon 0 2 47.500000 72.500000 -1.355565e-08
pre-recon pre-recon 0 2 47.500000 77.500000 -3.320170e-07
pre-recon pre-recon 0 2 47.500000 82.500000 1.901633e-07
pre-recon pre-recon 0 2 47.500000 87.500000 -3.115796e-07
pre-recon pre-recon 0 2 47.500000 92.500000 3.869287e-09
pre-recon pre-recon 0 2 47.500000 97.500000 -5.463343e-09
pre-recon pre-recon 0 2 47.500000 102.500000 1.081328e-07
pre-recon pre-recon 0 2 47.500000 107.500000 2.708146e-08
pre-recon pre-recon 0 2 47.500000 112.500000 -4.280921e-08
pre-recon pre-recon 0 2 47.500000 117.500000 1.060510e-07
pre-recon pre-recon 0 2 47.500000 122.500000 -2.314761e-08
pre-recon pre-recon 0 2 47.500000 127.500000 2.883248e-08
pre-recon pre-recon 0 2 47.500000 132.500000 -1.227316e-07
pre-recon pre-recon 0 2 47.500000 137.500000 1.392137e-08
pre-recon pre-recon 0 2 47.500000 142.500000 -3.610847e-08
pre-recon pre-recon 0 2 47.500000 147.500000 -8.846470e-08
pre-recon pre-recon 0 2 47.500000 152.500000 -7.339047e-08
pre-recon pre-recon 0 2 47.500000 157.500000 1.675202e-08
pre-recon pre-recon 0 4 47.500000 22.500000 9.683394e-07
pre-recon pre-recon 0 4 47.500000 27.500000 -4.528888e-07
pre-recon pre-recon 0 4 47.500000 32.500000 2.298889e-07
pre-recon pre-recon 0 4 47.500000 37.500000 -4.077624e-07
pre-recon pre-recon 0 4 47.500000 42.500000 -1.924457e-07
pre-recon pre-recon 0 4 47.500000 47.500000 4.079756e-08
pre-recon pre-recon 0 4 47.500000 52.500000 -2.790613e-07
pre-recon pre-recon 0 4 47.500000 57.500000 -5.750265e-08
pre-recon pre-recon 0 4 47.500000 62.500000 1.150543e-07
pre-recon pre-recon 0 4 47.500000 67.500000 -3.581074e-07
pre-recon pre-recon 0 4 47.500000 72.500000 -1.025864e-07
pre-recon pre-recon 0 4 47.500000 77.500000 -3.048664e-07
pre-recon pre-recon 0 4 47.500000 82.500000 1.609371e-08
pre-recon pre-recon 0 4 47.500000 87.500000 -2.545617e-07
pre-recon pre-recon 0 4 47.500000 92.500000 -1.320054e-07
pre-recon pre-recon 0 4 47.500000 97.500000 1.762051e-07
pre-recon pre-recon 0 4 47.500000 102.500000 -1.675794e-07
pre-recon pre-recon 0 4 47.500000 107.500000 8.032449e-08
pre-recon pre-recon 0 4 47.500000 112.500000 -2.145885e-07
pre-recon pre-recon 0 4 47.500000 117.500000 3.690463e-07
pre-recon pre-recon 0 4 47.500000 122.500000 1.623523e-07
pre-recon pre-recon 0 4 47.500000 127.500000 -3.227014e-07
pre-recon pre-recon 0 4 47.500000 132.500000 -1.384797e-07
pre-recon pre-recon 0 4 47.500000 137.500000 -4.629191e-08
pre-recon pre-recon 0 4 47.500000 142.500000 -4.357345e-08
pre-recon pre-recon 0 4 47.500000 147.500000 3.664204e-08
pre-recon pre-recon 0 4 47.500000 152.500000 1.055151e-07
pre-recon pre-recon 0 4 47.500000 157.500000 -1.374291e-07
pre-recon pre-recon 0 0 52.500000 22.500000 3.515375e-07
pre-recon pre-recon 0 0 52.500000 27.500000 4.407640e-07
pre-recon pre-recon 0 0 52.500000 32.500000 4.584708e-07
pre-recon pre-recon 0 0 52.500000 37.500000 3.971336e-07
pre-recon pre-recon 0 0 52.500000 42.500000 5.596440e-07
pre-recon pre-recon 0 0 52.500000 47.500000 7.147573e-07
pre-recon pre-recon 0 0 52.500000 52.500000 3.356708e-06
pre-recon pre-recon 0 0 52.500000 57.500000 4.583181e-07
pre-recon pre-recon 0 0 52.500000 62.500000 3.174324e-07
pre-recon pre-recon 0 0 52.500000 67.500000 2.936983e-07
pre-recon pre-recon 0 0 52.500000 72.500000 1.023096e-07
pre-recon pre-recon 0 0 52.500000 77.500000 2.402033e-07
pre-recon pre-recon 0 0 52.500000 82.500000 6.954882e-08
pre-recon pre-recon 0 0 52.500000 87.500000 7.936274e-08
pre-recon pre-recon 0 0 52.500000 92.500000 -2.148314e-08
pre-recon pre-recon 0 0 52.500000 97.500000 3.231449e-08
pre-recon pre-recon 0 0 52.500000 102.500000 4.225474e-08
pre-recon pre-recon 0 0 52.500000 107.500000 -1.705514e-08
pre-recon pre-recon 0 0 52.500000 112.500000 1.082683e-08
pre-recon pre-recon 0 0 52.500000 117.500000 7.204115e-08
pre-recon pre-recon 0 0 52.500000 122.500000 6.329860e-08
pre-recon pre-recon 0 0 52.500000 127.500000 -1.709657e-08
pre-recon pre-recon 0 0 52.500000 132.500000 -4.041530e-08
pre-recon pre-recon 0 0 52.500000 137.500000 -1.822370e-08
pre-recon pre-recon 0 0 52.500000 142.500000 -9.691425e-08
pre-recon pre-recon 0 0 52.500000 147.500000 -1.412773e-08
pre-recon pre-recon 0 0 52.500000 152.500000 -1.126369e-08
pre-recon pre-recon 0 0 52.500000 157.500000 -1.651167e-08
pre-recon pre-recon 0 2 52.500000 22.500000 -6.659327e-07
pre-recon pre-recon 0 2 52.500000 27.500000 -2.323062e-07
pre-recon pre-recon 0 2 52.500000 32.500000 -3.461885e-07
pre-recon pre-recon 0 2 52.500000 37.500000 -2.513159e-07
pre-recon pre-recon 0 2 52.500000 42.500000 2.140841e-07
pre-recon pre-recon 0 2 52.500000 47.500000 -3.119037e-07
pre-recon pre-recon 0 2 52.500000 52.500000 -4.985740e-07
pre-recon pre-recon 0 2 52.500000 57.500000 -8.062633e-08
pre-recon pre-recon 0 2 52.500000 62.500000 -1.484958e-07
pre-recon pre-recon 0 2 52.500000 67.500000 -2.223061e-07
pre-recon pre-recon 0 2 52.500000 72.500000 -9.777283e-08
pre-recon pre-recon 0 2 52.500000 77.500000 -4.748576e-08
pre-recon pre-recon 0 2 52.500000 82.500000 -1.862240e-08
pre-recon pre-recon 0 2 52.500000 87.500000 -1.570408e-07
pre-recon pre-recon 0 2 52.500000 92.500000 -1.575421e-07
pre-recon pre-recon 0 2 52.500000 97.500000 1.438053e-07
pre-recon pre-recon 0 2 52.500000 102.500000 -2.659997e-08
pre-recon pre-recon 0 2 52.500000 107.500000 2.725224e-08
pre-recon pre-recon 0 2 52.500000 112.500000 -2.513830e-09
pre-recon pre-recon 0 2 52.500000 117.500000 5.461974e-08
pre-recon pre-recon 0 2 52.500000 122.500000 -6.635027e-08
pre-recon pre-recon 0 2 52.500000 127.500000 -8.217730e-08
pre-recon pre-recon 0 2 52.500000 132.500000 -2.656276e-08
pre-recon pre-recon 0 2 52.500000 137.500000 6.249726e-08
pre-recon pre-recon 0 2 52.500000 142.500000 5.610501e-08
pre-recon pre-recon 0 2 52.500000 147.500000 -1.485986e-07
pre-recon pre-recon 0 2 52.500000 152.500000 -1.076171e-07
pre-recon pre-recon 0 2 52.500000 157.500000 -4.308961e-08
pre-recon pre-recon 0 4 52.500000 22.500000 9.897079e-07
pre-recon pre-recon 0 4 52.500000 27.500000 -1.348878e-06
pre-recon pre-recon 0 4 52.500000 32.500000 -3.426000e-07
pre-recon pre-recon 0 4 52.500000 37.500000 -3.946037e-07
pre-recon pre-recon 0 4 52.500000 42.500000 -2.694308e-07
pre-recon pre-recon 0 4 52.500000 47.500000 -5.957201e-07
pre-recon pre-recon 0 4 52.500000 52.500000 2.099035e-07
pre-recon pre-recon 0 4 52.500000 57.500000 4.937584e-07
pre-recon pre-recon 0 4 52.500000 62.500000 1.361963e-07
pre-recon pre-recon 0 4 52.500000 67.500000 7.476982e-08
pre-recon pre-recon 0 4 52.500000 72.500000 2.347043e-07
pre-recon pre-recon 0 4 52.500000 77.500000 -1.491821e-07
pre-recon pre-recon 0 4 52.500000 82.500000 2.136565e-07
pre-recon pre-recon 0 4 52.500000 87.500000 -2.005813e-07
pre-recon pre-recon 0 4 52.500000 92.500000 -1.399581e-07
pre-recon pre-recon 0 4 52.500000 97.500000 1.211505e-07
pre-recon pre-recon 0 4 52.500000 102.500000 1.836182e-07
pre-recon pre-recon 0 4 52.500000 107.500000 7.319780e-08
pre-recon pre-recon 0 4 52.500000 112.500000 -4.100306e-08
pre-recon pre-recon 0 4 52.500000 117.500000 8.264222e-08
pre-recon pre-recon 0 4 52.500000 122.500000 7.145721e-08
pre-recon pre-recon 0 4 52.500000 127.500000 -3.256363e-07
pre-recon pre-recon 0 4 52.500000 132.500000 1.561113e-07
pre-recon pre-recon 0 4 52.500000 137.500000 1.708978e-07
pre-recon pre-recon 0 4 52.500000 142.500000 4.111156e-08
pre-recon pre-recon 0 4 52.500000 147.500000 -3.918509e-08
pre-recon pre-recon 0 4 52.500000 152.500000 9.008333e-08
pre-recon pre-recon 0 4 52.500000 157.500000 -4.967125e-08
pre-recon pre-recon 0 0 57.500000 22.500000 4.476737e-07
pre-recon pre-recon 0 0 57.500000 27.500000 3.735909e-07
pre-recon pre-recon 0 0 57.500000 32.500000 2.308268e-07
pre-recon pre-recon 0 0 57.500000 37.500000 2.191577e-07
pre-recon pre-recon 0 0 57.500000 42.500000 3.741366e-07
pre-recon pre-recon 0 0 57.500000 47.500000 3.932528e-07
pre-recon pre-recon 0 0 57.500000 52.500000 4.583181e-07
pre-recon pre-recon 0 0 57.500000 57.500000 2.533223e-06
pre-recon pre-recon 0 0 57.500000 62.500000 2.757255e-07
pre-recon pre-recon 0 0 57.500000 67.500000 2.824682e-07
pre-recon pre-recon 0 0 57.500000 72.500000 1.161260e-07
pre-recon pre-recon 0 0 57.500000 77.500000 2.123918e-07
pre-recon pre-recon 0 0 57.500000 82.500000 2.639714e-08
pre-recon pre-recon 0 0 57.500000 87.500000 1.111030e-08
pre-recon pre-recon 0 0 57.500000 92.500000 8.262972e-08
pre-recon pre-recon 0 0 57.500000 97.500000 2.303765e-08
pre-recon pre-recon 0 0 57.500000 102.500000 5.510657e-08
pre-recon pre-recon 0 0 57.500000 107.500000 2.773693e-08
pre-recon pre-recon 0 0 57.500000 112.500000 1.324369e-08
pre-recon pre-recon 0 0 57.500000 117.500000 3.377882e-08
pre-recon pre-recon 0 0 57.500000 122.500000 8.215426e-09
pre-recon pre-recon 0 0 57.500000 127.500000 -8.432543e-08
pre-recon pre-recon 0 0 57.500000 132.500000 -2.827727e-08
pre-recon pre-recon 0 0 57.500000 137.500000 -3.383773e-08
pre-recon pre-recon 0 0 57.500000 142.500000 -4.039661e-08
pre-recon pre-recon 0 0 57.500000 147.500000 4.188181e-08
pre-recon pre-recon 0 0 57.500000 152.500000 -2.549199e-08
pre-recon pre-recon 0 0 57.500000 157.500000 -5.984626e-08
pre-recon pre-recon 0 2 57.500000 22.500000 2.122900e-07
pre-recon pre-recon 0 2 57.500000 27.500000 -3.051526e-07
pre-recon pre-recon 0 2 57.500000 32.500000 5.044675e-08
pre-recon pre-recon 0 2 57.500000 37.500000 -5.540354e-08
pre-recon pre-recon 0 2 57.500000 42.500000 -1.063708e-07
pre-recon pre-recon 0 2 57.500000 47.500000 -4.544106e-07
pre-recon pre-recon 0 2 57.500000 52.500000 1.730709e-07
pre-recon pre-recon 0 2 57.500000 57.500000 1.915710e-07
pre-recon pre-recon 0 2 57.500000 62.500000 1.910940e-07
pre-recon pre-recon 0 2 57.500000 67.500000 3.243271e-08
pre-recon pre-recon 0 2 57.500000 72.500000 -1.096787e-07
pre-recon pre-recon 0 2 57.500000 77.500000 -6.081657e-08
pre-recon pre-recon 0 2 57.500000 82.500000 -9.239402e-08
pre-recon pre-recon 0 2 57.500000 87.500000 -2.481772e-07
pre-recon pre-recon 0 2 57.500000 92.500000 -7.471773e-10
pre-recon pre-recon 0 2 57.500000 97.500000 -1.516386e-07
pre-recon pre-recon 0 2 57.500000 102.500000 2.447413e-08
pre-recon pre-recon 0 2 57.500000 107.500000 -1.204246e-07
pre-recon pre-recon 0 2 57.500000 112.500000 -1.155292e-07
pre-recon pre-recon 0 2 57.500000 117.500000 9.221443e-09
pre-recon pre-recon 0 2 57.500000 122.500000 -1.198274e-07
pre-recon pre-recon 0 2 57.500000 127.500000 -4.288523e-08
pre-recon pre-recon 0 2 57.500000 132.500000 -2.382597e-08
pre-recon pre-recon 0 2 57.500000 137.500000 -3.646640e-08
pre-recon pre-recon 0 2 57.500000 142.500000 -2.027315e-08
pre-recon pre-recon 0 2 57.500000 147.500000 -5.099896e-08
pre-recon pre-recon 0 2 57.500000 152.500000 3.563778e-09
pre-recon pre-recon 0 2 57.500000 157.500000 3.458420e-08
pre-recon pre-recon 0 4 57.500000 22.500000 3.334036e-07
pre-recon pre-recon 0 4 57.500000 27.500000 5.201310e-07
pre-recon pre-recon 0 4 57.500000 32.500000 -5.601654e-08
pre-recon pre-recon 0 4 57.500000 37.500000 -4.731515e-07
pre-recon pre-recon 0 4 57.500000 42.500000 1.044796e-07
pre-recon pre-recon 0 4 57.500000 47.500000 -4.917992e-09
pre-recon pre-recon 0 4 57.500000 52.500000 -6.107008e-08
pre-recon pre-recon 0 4 57.500000 57.500000 -3.465489e-08
pre-recon pre-recon 0 4 57.500000 62.500000 -4.896671e-08
pre-recon pre-recon 0 4 57.500000 67.500000 -4.515865e-08
pre-recon pre-recon 0 4 57.500000 72.500000 1.314278e-07
pre-recon pre-recon 0 4 57.500000 77.500000 1.241940e-07
pre-recon pre-recon 0 4 57.500000 82.500000 -4.872543e-08
pre-recon pre-recon 0 4 57.500000 87.500000 -3.211658e-07
pre-recon pre-recon 0 4 57.500000 92.500000 -4.555090e-08
pre-recon pre-recon 0 4 57.500000 97.500000 -8.471008e-09
pre-recon pre-recon 0 4 57.500000 102.500000 -2.857802e-07
pre-recon pre-recon 0 4 57.500000 107.500000 -1.427420e-07
pre-recon pre-recon 0 4 57.500000 112.500000 5.527900e-08
pre-recon pre-recon 0 4 57.500000 117.500000 1.053106e-08
pre-recon pre-recon 0 4 57.500000 122.500000 -2.165458e-07
pre-recon pre-recon 0 4 57.500000 127.500000 -1.242383e-07
pre-recon pre-recon 0 4 57.500000 132.500000 -9.720045e-08
pre-recon pre-recon 0 4 57.500000 137.500000 -1.296956e-07
pre-recon pre-recon 0 4 57.500000 142.500000 5.454622e-08
pre-recon pre-recon 0 4 57.500000 147.500000 9.549867e-08
pre-recon pre-recon 0 4 57.500000 152.500000 4.599950e-08
pre-recon pre-recon 0 4 57.500000 157.500000 8.015184e-08
pre-recon pre-recon 0 0 62.500000 22.500000 -1.472518e-09
pre-recon pre-recon 0 0 62.500000 27.500000 1.934614e-07
pre-recon pre-recon 0 0 62.500000 32.500000 5.968369e-08
pre-recon pre-recon 0 0 62.500000 37.500000 2.619183e-07
pre-recon pre-recon 0 0 62.500000 42.500000 3.020833e-07
pre-recon pre-recon 0 0 62.500000 47.500000 1.166361e-07
pre-recon pre-recon 0 0 62.500000 52.500000 3.174324e-07
pre-recon pre-recon 0 0 62.500000 57.500000 2.757255e-07
pre-recon pre-recon 0 0 62.500000 62.500000 2.492288e-06
pre-recon pre-recon 0 0 62.500000 67.500000 3.081275e-07
pre-recon pre-recon 0 0 62.500000 72.500000 2.035779e-07
pre-recon pre-recon 0 0 62.500000 77.500000 9.995442e-08
pre-recon pre-recon 0 0 62.500000 82.500000 1.999530e-07
pre-recon pre-recon 0 0 62.500000 87.500000 7.193737e-08
pre-recon pre-recon 0 0 62.500000 92.500000 8.915613e-08
pre-recon pre-recon 0 0 62.500000 97.500000 2.799014e-11
pre-recon pre-recon 0 0 62.500000 102.500000 4.603200e-08
pre-recon pre-recon 0 0 62.500000 107.500000 5.545221e-09
pre-recon pre-recon 0 0 62.500000 112.500000 -1.174141e-08
pre-recon pre-recon 0 0 62.500000 117.500000 1.052490e-08
pre-recon pre-recon 0 0 62.500000 122.500000 9.638728e-09
pre-recon pre-recon 0 0 62.500000 127.500000 1.790999e-08
pre-recon pre-recon 0 0 62.500000 132.500000 -2.910524e-08
pre-recon pre-recon 0 0 62.500000 137.500000 -3.206685e-08
pre-recon pre-recon 0 0 62.500000 142.500000 -1.456352e-08
pre-recon pre-recon 0 0 62.500000 147.500000 -1.508658e-08
pre-recon pre-recon 0 0 62.500000 152.500000 -2.752865e-08
pre-recon pre-recon 0 0 62.500000 157.500000 1.276702e-08
pre-recon pre-recon 0 2 62.500000 22.500000 -3.641752e-07
pre-recon pre-recon 0 2 62.500000 27.500000 -3.648812e-07
pre-recon pre-recon 0 2 62.500000 32.500000 -1.027161e-07
pre-recon pre-recon 0 2 62.500000 37.500000 6.533636e-07
pre-recon pre-recon 0 2 62.500000 42.500000 -1.692310e-07
pre-recon pre-recon 0 2 62.500000 47.500000 -2.348252e-07
pre-recon pre-recon 0 2 62.500000 52.500000 1.351861e-07
pre-recon pre-recon 0 2 62.500000 57.500000 -8.802789e-08
pre-recon pre-recon 0 2 62.500000 62.500000 3.716588e-10
pre-recon pre-recon 0 2 62.500000 67.500000 -1.930818e-07
pre-recon pre-recon 0 2 62.500000 72.500000 6.507546e-08
pre-recon pre-recon 0 2 62.500000 77.500000 1.022088e-08
pre-recon pre-recon 0 2 62.500000 82.500000 -2.705178e-08
pre-recon pre-recon 0 2 62.500000 87.500000 7.197638e-09
pre-recon pre-recon 0 2 62.500000 92.500000 -7.789332e-08
pre-recon pre-recon 0 2 62.500000 97.500000 -9.197733e-08
pre-recon pre-recon 0 2 62.500000 102.500000 -1.234840e-07
pre-recon pre-recon 0 2 62.500000 107.500000 2.468187e-08
pre-recon pre-recon 0 2 62.500000 112.500000 -8.055996e-08
pre-recon pre-recon 0 2 62.500000 117.500000 -6.325881e-08
pre-recon pre-recon 0 2 62.500000 122.500000 -2.107579e-07
pre-recon pre-recon 0 2 62.500000 127.500000 -3.313430e-08
pre-recon pre-recon 0 2 62.500000 132.500000 -7.625503e-08
pre-recon pre-recon 0 2 62.500000 137.500000 -6.167879e-08
pre-recon pre-recon 0 2 62.500000 142.500000 -7.001950e-08
pre-recon pre-recon 0 2 62.500000 147.500000 -1.223538e-07
pre-recon pre-recon 0 2 62.500000 152.500000 2.133821e-08
pre-recon pre-recon 0 2 62.500000 157.500000 1.086679e-07
pre-recon pre-recon 0 4 62.500000 22.500000 6.948628e-07
pre-recon pre-recon 0 4 62.500000 27.500000 -2.164710e-08
pre-recon pre-recon 0 4 62.500000 32.500000 2.752149e-07
pre-recon pre-recon 0 4 62.500000 37.500000 -1.100556e-08
pre-recon pre-recon 0 4 62.500000 42.500000 -4.773639e-07
pre-recon pre-recon 0 4 62.500000 47.500000 -3.820365e-07
pre-recon pre-recon 0 4 62.500000 52.500000 4.505178e-08
pre-recon pre-recon 0 4 62.500000 57.500000 8.721168e-08
pre-recon pre-recon 0 4 62.500000 62.500000 2.205152e-07
pre-recon pre-recon 0 4 62.500000 67.500000 -4.505520e-08
pre-recon pre-recon 0 4 62.500000 72.500000 8.284835e-08
pre-recon pre-recon 0 4 62.500000 77.500000 -1.528854e-07
pre-recon pre-recon 0 4 62.500000 82.500000 -2.710356e-08
pre-recon pre-recon 0 4 62.500000 87.500000 2.596738e-08
pre-recon pre-recon 0 4 62.500000 92.500000 1.425670e-07
pre-recon pre-recon 0 4 62.500000 97.500000 3.199580e-08
pre-recon pre-recon 0 4 62.500000 102.500000 -2.334911e-07
pre-recon pre-recon 0 4 62.500000 107.500000 6.584481e-08
pre-recon pre-recon 0 4 62.500000 112.500000 9.466059e-08
pre-recon pre-recon 0 4 62.500000 117.500000 -1.822809e-07
pre-recon pre-recon 0 4 62.500000 122.500000 2.554284e-08
pre-recon pre-recon 0 4 62.500000 127.500000 -1.518460e-07
pre-recon pre-recon 0 4 62.500000 132.500000 -5.969487e-08
pre-recon pre-recon 0 4 62.500000 137.500000 -4.675262e-08
pre-recon pre-recon 0 4 62.500000 142.500000 1.192053e-07
pre-recon pre-recon 0 4 62.500000 147.500000 7.018284e-08
pre-recon pre-recon 0 4 62.500000 152.500000 3.620142e-09
pre-recon pre-recon 0 4 62.500000 157.500000 5.745963e-08
pre-recon pre-recon 0 0 67.500000 22.500000 2.244892e-08
pre-recon pre-recon 0 0 67.500000 27.500000 4.557530e-07
pre-recon pre-recon 0 0 67.500000 32.500000 1.414462e-07
pre-recon pre-recon 0 0 67.500000 37.500000 3.026680e-08
pre-recon pre-recon 0 0 67.500000 42.500000 3.122240e-07
pre-recon pre-recon 0 0 67.500000 47.500000 8.663678e-08
pre-recon pre-recon 0 0 67.500000 52.500000 2.936983e-07
pre-recon pre-recon 0 0 67.500000 57.500000 2.824682e-07
pre-recon pre-recon 0 0 67.500000 62.500000 3.081275e-07
pre-recon pre-recon 0 0 67.500000 67.500000 2.099510e-06
pre-recon pre-recon 0 0 67.500000 72.500000 1.483569e-07
pre-recon pre-recon 0 0 67.500000 77.500000 1.078268e-07
pre-recon pre-recon 0 0 67.500000 82.500000 1.277474e-07
pre-recon pre-recon 0 0 67.500000 87.500000 1.394933e-07
pre-recon pre-recon 0 0 67.500000 92.500000 6.531228e-08
pre-recon pre-recon 0 0 67.500000 97.500000 6.441136e-08
pre-recon pre-recon 0 0 67.500000 102.500000 2.956174e-08
pre-recon pre-recon 0 0 67.500000 107.500000 5.830636e-08
pre-recon pre-recon 0 0 67.500000 112.500000 3.052857e-08
pre-recon pre-recon 0 0 67.500000 117.500000 8.905906e-08
pre-recon pre-recon 0 0 67.500000 122.500000 4.805901e-08
pre-recon pre-recon 0 0 67.500000 127.500000 1.353627e-08
